작품명,방송일자,시청률,방영연도,월,일,회차,연속방송
마녀의 게임,2022-11-10,6.0,2022,11,10,19,1
마녀의 게임,2022-11-11,5.6,2022,11,11,20,1
마녀의 게임,2022-11-14,5.8,2022,11,14,21,1
마녀의 게임,2022-11-15,5.8,2022,11,15,22,1
마녀의 게임,2022-11-16,5.6,2022,11,16,23,1
마녀의 게임,2022-11-17,6.1,2022,11,17,24,1
마녀의 게임,2022-11-18,4.8,2022,11,18,25,1
마녀의 게임,2022-11-29,5.4,2022,11,29,26,1
마녀의 게임,2022-11-30,5.6,2022,11,30,27,1
마녀의 게임,2022-12-01,5.2,2022,12,1,28,1
마녀의 게임,2022-12-02,5.4,2022,12,2,29,1
마녀의 게임,2022-12-05,6.4,2022,12,5,30,1
마녀의 게임,2022-12-06,5.8,2022,12,6,31,1
마녀의 게임,2022-12-07,6.4,2022,12,7,32,1
마녀의 게임,2022-12-08,6.1,2022,12,8,33,1
마녀의 게임,2022-12-09,5.6,2022,12,9,34,1
마녀의 게임,2022-12-12,6.4,2022,12,12,35,1
마녀의 게임,2022-12-13,6.1,2022,12,13,36,1
마녀의 게임,2022-12-14,6.3,2022,12,14,37,1
마녀의 게임,2022-12-15,6.8,2022,12,15,38,1
마녀의 게임,2022-12-16,6.0,2022,12,16,39,1
마녀의 게임,2022-12-19,6.8,2022,12,19,40,1
마녀의 게임,2022-12-20,6.3,2022,12,20,41,1
마녀의 게임,2022-12-21,6.9,2022,12,21,42,1
마녀의 게임,2022-12-22,6.9,2022,12,22,43,1
마녀의 게임,2022-12-23,5.9,2022,12,23,44,1
마녀의 게임,2022-12-26,6.1,2022,12,26,45,1
마녀의 게임,2022-12-27,6.2,2022,12,27,46,1
마녀의 게임,2022-12-28,6.7,2022,12,28,47,1
마녀의 게임,2022-12-29,7.3,2022,12,29,48,1
마녀의 게임,2022-12-30,5.9,2022,12,30,49,1
마녀의 게임,2023-01-02,7.3,2023,1,2,50,1
마녀의 게임,2023-01-03,6.9,2023,1,3,51,1
마녀의 게임,2023-01-04,6.6,2023,1,4,52,1
마녀의 게임,2023-01-05,7.0,2023,1,5,53,1
마녀의 게임,2023-01-06,5.9,2023,1,6,54,1
마녀의 게임,2023-01-09,6.3,2023,1,9,55,1
마녀의 게임,2023-01-10,6.3,2023,1,10,56,1
마녀의 게임,2023-01-11,5.8,2023,1,11,57,1
마녀의 게임,2023-01-12,6.4,2023,1,12,58,1
마녀의 게임,2023-01-13,6.6,2023,1,13,59,1
마녀의 게임,2023-01-16,6.3,2023,1,16,60,1
마녀의 게임,2023-01-17,6.2,2023,1,17,61,1
마녀의 게임,2023-01-18,6.4,2023,1,18,62,1
마녀의 게임,2023-01-19,6.4,2023,1,19,63,1
마녀의 게임,2023-01-20,6.1,2023,1,20,64,1
마녀의 게임,2023-01-25,6.2,2023,1,25,65,1
마녀의 게임,2023-01-26,7.2,2023,1,26,66,1
마녀의 게임,2023-01-27,5.7,2023,1,27,67,1
마녀의 게임,2023-01-30,6.0,2023,1,30,68,1
마녀의 게임,2023-01-31,5.5,2023,1,31,69,1
마녀의 게임,2023-02-01,5.4,2023,2,1,70,1
마녀의 게임,2023-02-02,6.4,2023,2,2,71,1
마녀의 게임,2023-02-03,6.2,2023,2,3,72,1
마녀의 게임,2023-02-06,6.3,2023,2,6,73,1
마녀의 게임,2023-02-07,6.5,2023,2,7,74,1
마녀의 게임,2023-02-08,6.7,2023,2,8,75,1
마녀의 게임,2023-02-09,6.0,2023,2,9,76,1
마녀의 게임,2023-02-10,6.3,2023,2,10,77,1
마녀의 게임,2023-02-13,6.3,2023,2,13,78,1
마녀의 게임,2023-02-14,5.2,2023,2,14,79,1
마녀의 게임,2023-02-15,5.7,2023,2,15,80,1
마녀의 게임,2023-02-16,6.1,2023,2,16,81,1
마녀의 게임,2023-02-17,5.3,2023,2,17,82,1
마녀의 게임,2023-02-20,5.5,2023,2,20,83,1
마녀의 게임,2023-02-21,5.8,2023,2,21,84,1
마녀의 게임,2023-02-22,6.5,2023,2,22,85,1
마녀의 게임,2023-02-23,5.7,2023,2,23,86,1
마녀의 게임,2023-02-24,5.3,2023,2,24,87,1
마녀의 게임,2023-02-27,5.9,2023,2,27,88,1
마녀의 게임,2023-02-28,5.9,2023,2,28,89,1
마녀의 게임,2023-03-01,6.3,2023,3,1,90,1
마녀의 게임,2023-03-02,6.4,2023,3,2,91,1
마녀의 게임,2023-03-03,6.0,2023,3,3,92,1
마녀의 게임,2023-03-06,6.7,2023,3,6,93,1
마녀의 게임,2023-03-07,6.1,2023,3,7,94,1
마녀의 게임,2023-03-08,6.5,2023,3,8,95,1
마녀의 게임,2023-03-14,5.7,2023,3,14,96,1
마녀의 게임,2023-03-15,5.5,2023,3,15,97,1
마녀의 게임,2023-03-16,5.4,2023,3,16,98,1
마녀의 게임,2023-03-17,5.2,2023,3,17,99,1
마녀의 게임,2023-03-20,5.7,2023,3,20,100,1
마녀의 게임,2023-03-21,5.5,2023,3,21,101,1
마녀의 게임,2023-03-22,5.8,2023,3,22,102,1
마녀의 게임,2023-03-23,6.0,2023,3,23,103,1
마녀의 게임,2023-03-24,5.6,2023,3,24,104,1
마녀의 게임,2023-03-27,5.8,2023,3,27,105,1
마녀의 게임,2023-03-28,5.7,2023,3,28,106,1
마녀의 게임,2023-03-29,5.4,2023,3,29,107,1
마녀의 게임,2023-03-30,6.4,2023,3,30,108,1
마녀의 게임,2023-03-31,5.0,2023,3,31,109,1
마녀의 게임,2023-04-03,5.1,2023,4,3,110,1
마녀의 게임,2023-04-04,5.9,2023,4,4,111,1
마녀의 게임,2023-04-05,6.1,2023,4,5,112,1
마녀의 게임,2023-04-06,6.2,2023,4,6,113,1
마녀의 게임,2023-04-07,4.7,2023,4,7,114,1
마녀의 게임,2023-04-10,5.3,2023,4,10,115,1
마녀의 게임,2023-04-11,4.5,2023,4,11,116,1
마녀의 게임,2023-04-12,5.3,2023,4,12,117,1
마녀의 게임,2023-04-13,5.4,2023,4,13,118,1
마녀의 게임,2023-04-14,5.8,2023,4,14,119,1
마인:MINE,2021-05-08,6.565,2021,5,8,1,1
마인:MINE,2021-05-09,6.017,2021,5,9,2,1
마인:MINE,2021-05-15,5.578,2021,5,15,3,1
마인:MINE,2021-05-16,7.373,2021,5,16,4,1
마인:MINE,2021-05-22,6.943,2021,5,22,5,1
마인:MINE,2021-05-23,8.173,2021,5,23,6,1
마인:MINE,2021-05-29,8.627,2021,5,29,7,1
마인:MINE,2021-05-30,9.023,2021,5,30,8,1
마인:MINE,2021-06-05,8.421,2021,6,5,9,1
마인:MINE,2021-06-06,9.354,2021,6,6,10,1
마인:MINE,2021-06-12,8.314,2021,6,12,11,1
마인:MINE,2021-06-13,9.487,2021,6,13,12,1
마인:MINE,2021-06-19,8.821,2021,6,19,13,1
마인:MINE,2021-06-20,9.395,2021,6,20,14,1
마인:MINE,2021-06-26,8.72,2021,6,26,15,1
마인:MINE,2021-06-27,10.512,2021,6,27,16,1
막돼먹은 영애씨 17,2019-02-08,2.562,2019,2,8,1,1
막돼먹은 영애씨 17,2019-02-15,2.617,2019,2,15,2,1
막돼먹은 영애씨 17,2019-02-22,2.42,2019,2,22,3,1
막돼먹은 영애씨 17,2019-03-01,2.865,2019,3,1,4,1
막돼먹은 영애씨 17,2019-03-08,2.239,2019,3,8,5,1
막돼먹은 영애씨 17,2019-03-15,2.368,2019,3,15,6,1
막돼먹은 영애씨 17,2019-03-22,2.682,2019,3,22,7,1
막돼먹은 영애씨 17,2019-03-29,2.707,2019,3,29,8,1
막돼먹은 영애씨 17,2019-04-05,2.559,2019,4,5,9,1
막돼먹은 영애씨 17,2019-04-12,2.686,2019,4,12,10,1
막돼먹은 영애씨 17,2019-04-19,3.077,2019,4,19,11,1
막돼먹은 영애씨 17,2019-04-26,2.926,2019,4,26,12,1
맛 좀 보실래요,2019-11-12,5.5,2019,11,12,1,1
맛 좀 보실래요,2019-11-13,4.9,2019,11,13,2,1
맛 좀 보실래요,2019-11-14,5.4,2019,11,14,3,1
맛 좀 보실래요,2019-11-15,5.6,2019,11,15,4,1
맛 좀 보실래요,2019-11-18,4.8,2019,11,18,5,1
맛 좀 보실래요,2019-11-19,6.3,2019,11,19,6,1
맛 좀 보실래요,2019-11-20,4.6,2019,11,20,7,1
맛 좀 보실래요,2019-11-21,5.0,2019,11,21,8,1
맛 좀 보실래요,2019-11-22,5.2,2019,11,22,9,1
맛 좀 보실래요,2019-11-25,4.8,2019,11,25,10,1
맛 좀 보실래요,2019-11-26,3.6,2019,11,26,11,1
맛 좀 보실래요,2019-11-27,5.1,2019,11,27,12,1
맛 좀 보실래요,2019-11-28,5.7,2019,11,28,13,1
맛 좀 보실래요,2019-11-29,4.1,2019,11,29,14,1
맛 좀 보실래요,2019-12-02,5.5,2019,12,2,15,1
맛 좀 보실래요,2019-12-03,5.5,2019,12,3,16,1
맛 좀 보실래요,2019-12-04,5.1,2019,12,4,17,1
맛 좀 보실래요,2019-12-05,6.1,2019,12,5,18,1
맛 좀 보실래요,2019-12-06,5.8,2019,12,6,19,1
맛 좀 보실래요,2019-12-09,5.2,2019,12,9,20,1
맛 좀 보실래요,2019-12-10,5.9,2019,12,10,21,1
맛 좀 보실래요,2019-12-11,5.3,2019,12,11,22,1
맛 좀 보실래요,2019-12-12,5.8,2019,12,12,23,1
맛 좀 보실래요,2019-12-13,6.0,2019,12,13,24,1
맛 좀 보실래요,2019-12-16,5.3,2019,12,16,25,1
맛 좀 보실래요,2019-12-17,5.9,2019,12,17,26,1
맛 좀 보실래요,2019-12-18,5.5,2019,12,18,27,1
맛 좀 보실래요,2019-12-19,5.7,2019,12,19,28,1
맛 좀 보실래요,2019-12-20,6.6,2019,12,20,29,1
맛 좀 보실래요,2019-12-23,6.0,2019,12,23,30,1
맛 좀 보실래요,2019-12-24,6.5,2019,12,24,31,1
맛 좀 보실래요,2019-12-25,4.8,2019,12,25,32,1
맛 좀 보실래요,2019-12-26,6.0,2019,12,26,33,1
맛 좀 보실래요,2019-12-27,6.6,2019,12,27,34,1
맛 좀 보실래요,2019-12-30,6.5,2019,12,30,35,1
맛 좀 보실래요,2019-12-31,6.7,2019,12,31,36,1
맛 좀 보실래요,2020-01-01,4.7,2020,1,1,37,1
맛 좀 보실래요,2020-01-02,6.5,2020,1,2,38,1
맛 좀 보실래요,2020-01-03,6.8,2020,1,3,39,1
맛 좀 보실래요,2020-01-06,5.7,2020,1,6,40,1
맛 좀 보실래요,2020-01-07,6.5,2020,1,7,41,1
맛 좀 보실래요,2020-01-08,5.9,2020,1,8,42,1
맛 좀 보실래요,2020-01-09,6.1,2020,1,9,43,1
맛 좀 보실래요,2020-01-10,6.7,2020,1,10,44,1
맛 좀 보실래요,2020-01-13,6.5,2020,1,13,45,1
맛 좀 보실래요,2020-01-14,6.8,2020,1,14,46,1
맛 좀 보실래요,2020-01-15,6.6,2020,1,15,47,1
맛 좀 보실래요,2020-01-16,7.3,2020,1,16,48,1
맛 좀 보실래요,2020-01-17,6.9,2020,1,17,49,1
맛 좀 보실래요,2020-01-20,7.2,2020,1,20,50,1
맛 좀 보실래요,2020-01-21,7.3,2020,1,21,51,1
맛 좀 보실래요,2020-01-22,7.0,2020,1,22,52,1
맛 좀 보실래요,2020-01-23,7.3,2020,1,23,53,1
맛 좀 보실래요,2020-01-24,5.8,2020,1,24,54,1
맛 좀 보실래요,2020-01-27,6.2,2020,1,27,55,1
맛 좀 보실래요,2020-01-28,7.2,2020,1,28,56,1
맛 좀 보실래요,2020-01-29,7.3,2020,1,29,57,1
맛 좀 보실래요,2020-01-30,7.4,2020,1,30,58,1
맛 좀 보실래요,2020-01-31,7.7,2020,1,31,59,1
맛 좀 보실래요,2020-02-03,7.3,2020,2,3,60,1
맛 좀 보실래요,2020-02-04,7.6,2020,2,4,61,1
맛 좀 보실래요,2020-02-05,7.4,2020,2,5,62,1
맛 좀 보실래요,2020-02-06,7.9,2020,2,6,63,1
맛 좀 보실래요,2020-02-07,7.9,2020,2,7,64,1
맛 좀 보실래요,2020-02-10,7.6,2020,2,10,65,1
맛 좀 보실래요,2020-02-11,8.7,2020,2,11,66,1
맛 좀 보실래요,2020-02-12,7.3,2020,2,12,67,1
맛 좀 보실래요,2020-02-13,8.2,2020,2,13,68,1
맛 좀 보실래요,2020-02-14,7.7,2020,2,14,69,1
맛 좀 보실래요,2020-02-17,7.6,2020,2,17,70,1
맛 좀 보실래요,2020-02-18,8.2,2020,2,18,71,1
맛 좀 보실래요,2020-02-19,7.9,2020,2,19,72,1
맛 좀 보실래요,2020-02-20,8.2,2020,2,20,73,1
맛 좀 보실래요,2020-02-21,8.2,2020,2,21,74,1
맛 좀 보실래요,2020-02-24,7.9,2020,2,24,75,1
맛 좀 보실래요,2020-02-25,8.7,2020,2,25,76,1
맛 좀 보실래요,2020-02-26,8.7,2020,2,26,77,1
맛 좀 보실래요,2020-02-27,9.0,2020,2,27,78,1
맛 좀 보실래요,2020-02-28,8.9,2020,2,28,79,1
맛 좀 보실래요,2020-03-02,8.5,2020,3,2,80,1
맛 좀 보실래요,2020-03-03,9.3,2020,3,3,81,1
맛 좀 보실래요,2020-03-04,8.9,2020,3,4,82,1
맛 좀 보실래요,2020-03-05,8.8,2020,3,5,83,1
맛 좀 보실래요,2020-03-06,8.4,2020,3,6,84,1
맛 좀 보실래요,2020-03-09,8.9,2020,3,9,85,1
맛 좀 보실래요,2020-03-10,8.8,2020,3,10,86,1
맛 좀 보실래요,2020-03-11,9.1,2020,3,11,87,1
맛 좀 보실래요,2020-03-12,9.5,2020,3,12,88,1
맛 좀 보실래요,2020-03-13,8.9,2020,3,13,89,1
맛 좀 보실래요,2020-03-16,9.0,2020,3,16,90,1
맛 좀 보실래요,2020-03-17,8.7,2020,3,17,91,1
맛 좀 보실래요,2020-03-18,8.8,2020,3,18,92,1
맛 좀 보실래요,2020-03-19,8.7,2020,3,19,93,1
맛 좀 보실래요,2020-03-20,9.0,2020,3,20,94,1
맛 좀 보실래요,2020-03-23,9.4,2020,3,23,95,1
맛 좀 보실래요,2020-03-24,8.6,2020,3,24,96,1
맛 좀 보실래요,2020-03-25,8.1,2020,3,25,97,1
맛 좀 보실래요,2020-03-26,9.2,2020,3,26,98,1
맛 좀 보실래요,2020-03-27,8.4,2020,3,27,99,1
맛 좀 보실래요,2020-03-30,8.4,2020,3,30,100,1
맛 좀 보실래요,2020-03-31,8.4,2020,3,31,101,1
맛 좀 보실래요,2020-04-01,9.2,2020,4,1,102,1
맛 좀 보실래요,2020-04-02,9.1,2020,4,2,103,1
맛 좀 보실래요,2020-04-03,9.1,2020,4,3,104,1
맛 좀 보실래요,2020-04-06,9.1,2020,4,6,105,1
맛 좀 보실래요,2020-04-07,9.7,2020,4,7,106,1
맛 좀 보실래요,2020-04-08,8.7,2020,4,8,107,1
맛 좀 보실래요,2020-04-09,9.7,2020,4,9,108,1
맛 좀 보실래요,2020-04-10,9.1,2020,4,10,109,1
맛 좀 보실래요,2020-04-13,9.3,2020,4,13,110,1
맛 좀 보실래요,2020-04-14,9.5,2020,4,14,111,1
맛 좀 보실래요,2020-04-15,8.6,2020,4,15,112,1
맛 좀 보실래요,2020-04-16,9.1,2020,4,16,113,1
맛 좀 보실래요,2020-04-17,9.0,2020,4,17,114,1
맛 좀 보실래요,2020-04-20,8.1,2020,4,20,115,1
맛 좀 보실래요,2020-04-21,8.8,2020,4,21,116,1
맛 좀 보실래요,2020-04-22,8.7,2020,4,22,117,1
맛 좀 보실래요,2020-04-23,9.1,2020,4,23,118,1
맛 좀 보실래요,2020-04-24,9.0,2020,4,24,119,1
맛 좀 보실래요,2020-04-27,8.9,2020,4,27,120,1
맛 좀 보실래요,2020-04-28,8.4,2020,4,28,121,1
맛 좀 보실래요,2020-04-29,8.0,2020,4,29,122,1
맛 좀 보실래요,2020-04-30,8.8,2020,4,30,123,1
맛 좀 보실래요,2020-05-01,8.6,2020,5,1,124,1
머니게임,2020-01-15,3.52,2020,1,15,1,1
머니게임,2020-01-16,1.953,2020,1,16,2,1
머니게임,2020-01-22,1.85,2020,1,22,3,1
머니게임,2020-01-23,1.293,2020,1,23,4,1
머니게임,2020-01-29,2.202,2020,1,29,5,1
머니게임,2020-01-30,1.693,2020,1,30,6,1
머니게임,2020-02-05,2.187,2020,2,5,7,1
머니게임,2020-02-06,1.599,2020,2,6,8,1
머니게임,2020-02-12,2.064,2020,2,12,9,1
머니게임,2020-02-13,1.709,2020,2,13,10,1
머니게임,2020-02-19,2.051,2020,2,19,11,1
머니게임,2020-02-20,1.361,2020,2,20,12,1
머니게임,2020-02-26,2.167,2020,2,26,13,1
머니게임,2020-02-27,1.762,2020,2,27,14,1
머니게임,2020-03-04,2.146,2020,3,4,15,1
머니게임,2020-03-05,1.89,2020,3,5,16,1
멀리서 보면 푸른 봄,2021-06-14,2.45,2021,6,14,1,2
멀리서 보면 푸른 봄,2021-06-15,2.0,2021,6,15,2,2
멀리서 보면 푸른 봄,2021-06-21,1.95,2021,6,21,3,2
멀리서 보면 푸른 봄,2021-06-22,2.2,2021,6,22,4,2
멀리서 보면 푸른 봄,2021-06-28,1.6,2021,6,28,5,2
멀리서 보면 푸른 봄,2021-06-29,2.15,2021,6,29,6,2
멀리서 보면 푸른 봄,2021-07-05,1.6,2021,7,5,7,1
멀리서 보면 푸른 봄,2021-07-06,2.2,2021,7,6,8,1
멀리서 보면 푸른 봄,2021-07-12,2.0,2021,7,12,9,1
멀리서 보면 푸른 봄,2021-07-13,2.0,2021,7,13,10,1
멀리서 보면 푸른 봄,2021-07-19,1.5,2021,7,19,11,1
멀리서 보면 푸른 봄,2021-07-20,2.2,2021,7,20,12,1
메모리스트,2020-03-11,3.272,2020,3,11,1,1
메모리스트,2020-03-12,2.762,2020,3,12,2,1
메모리스트,2020-03-18,3.434,2020,3,18,3,1
메모리스트,2020-03-19,3.175,2020,3,19,4,1
메모리스트,2020-03-25,3.198,2020,3,25,5,1
메모리스트,2020-03-26,3.287,2020,3,26,6,1
메모리스트,2020-04-01,2.851,2020,4,1,7,1
메모리스트,2020-04-02,2.693,2020,4,2,8,1
메모리스트,2020-04-08,2.259,2020,4,8,9,1
메모리스트,2020-04-09,2.894,2020,4,9,10,1
메모리스트,2020-04-15,2.384,2020,4,15,11,1
메모리스트,2020-04-16,2.809,2020,4,16,12,1
메모리스트,2020-04-22,2.199,2020,4,22,13,1
메모리스트,2020-04-23,2.701,2020,4,23,14,1
메모리스트,2020-04-29,2.16,2020,4,29,15,1
메모리스트,2020-04-30,3.293,2020,4,30,16,1
멘탈코치 제갈길,2022-09-12,1.53,2022,9,12,1,1
멘탈코치 제갈길,2022-09-13,2.366,2022,9,13,2,1
멘탈코치 제갈길,2022-09-19,1.702,2022,9,19,3,1
멘탈코치 제갈길,2022-09-20,2.013,2022,9,20,4,1
멘탈코치 제갈길,2022-09-26,1.808,2022,9,26,5,1
멘탈코치 제갈길,2022-09-27,2.127,2022,9,27,6,1
멘탈코치 제갈길,2022-10-03,1.817,2022,10,3,7,1
멘탈코치 제갈길,2022-10-04,2.109,2022,10,4,8,1
멘탈코치 제갈길,2022-10-10,1.858,2022,10,10,9,1
멘탈코치 제갈길,2022-10-11,1.702,2022,10,11,10,1
멘탈코치 제갈길,2022-10-17,1.41,2022,10,17,11,1
멘탈코치 제갈길,2022-10-18,1.754,2022,10,18,12,1
멘탈코치 제갈길,2022-10-24,1.455,2022,10,24,13,1
멘탈코치 제갈길,2022-10-25,1.856,2022,10,25,14,1
멘탈코치 제갈길,2022-10-31,1.815,2022,10,31,15,1
멘탈코치 제갈길,2022-11-01,2.511,2022,11,1,16,1
멜랑꼴리아,2021-11-10,3.617,2021,11,10,1,1
멜랑꼴리아,2021-11-11,2.407,2021,11,11,2,1
멜랑꼴리아,2021-11-17,2.529,2021,11,17,3,1
멜랑꼴리아,2021-11-18,1.619,2021,11,18,4,1
멜랑꼴리아,2021-11-24,1.993,2021,11,24,5,1
멜랑꼴리아,2021-11-25,1.496,2021,11,25,6,1
멜랑꼴리아,2021-12-01,2.654,2021,12,1,7,1
멜랑꼴리아,2021-12-02,1.887,2021,12,2,8,1
멜랑꼴리아,2021-12-08,3.163,2021,12,8,9,1
멜랑꼴리아,2021-12-09,2.203,2021,12,9,10,1
멜랑꼴리아,2021-12-15,2.741,2021,12,15,11,1
멜랑꼴리아,2021-12-16,2.26,2021,12,16,12,1
멜랑꼴리아,2021-12-22,2.349,2021,12,22,13,1
멜랑꼴리아,2021-12-23,2.303,2021,12,23,14,1
멜랑꼴리아,2021-12-29,2.72,2021,12,29,15,1
멜랑꼴리아,2021-12-30,2.45,2021,12,30,16,1
멜로가 체질,2019-08-09,1.79,2019,8,9,1,1
멜로가 체질,2019-08-10,1.035,2019,8,10,2,1
멜로가 체질,2019-08-16,1.723,2019,8,16,3,1
멜로가 체질,2019-08-17,1.531,2019,8,17,4,1
멜로가 체질,2019-08-23,1.596,2019,8,23,5,1
멜로가 체질,2019-08-24,1.478,2019,8,24,6,1
멜로가 체질,2019-08-30,1.544,2019,8,30,7,1
멜로가 체질,2019-08-31,1.19,2019,8,31,8,1
멜로가 체질,2019-09-06,1.521,2019,9,6,9,1
멜로가 체질,2019-09-07,1.849,2019,9,7,10,1
멜로가 체질,2019-09-13,1.016,2019,9,13,11,1
멜로가 체질,2019-09-14,1.324,2019,9,14,12,1
멜로가 체질,2019-09-20,1.27,2019,9,20,13,1
멜로가 체질,2019-09-21,1.651,2019,9,21,14,1
멜로가 체질,2019-09-27,1.489,2019,9,27,15,1
멜로가 체질,2019-09-28,1.803,2019,9,28,16,1
멧돼지 사냥,2022-08-01,3.1,2022,8,1,1,1
멧돼지 사냥,2022-08-08,1.4,2022,8,8,2,1
멧돼지 사냥,2022-08-15,1.7,2022,8,15,3,1
멧돼지 사냥,2022-08-22,2.6,2022,8,22,4,1
모두 다 쿵따리,2019-07-16,3.9,2019,7,16,1,1
모두 다 쿵따리,2019-07-17,3.7,2019,7,17,2,1
모두 다 쿵따리,2019-07-18,3.3,2019,7,18,3,1
모두 다 쿵따리,2019-07-19,4.0,2019,7,19,4,1
모두 다 쿵따리,2019-07-22,3.7,2019,7,22,5,1
모두 다 쿵따리,2019-07-23,3.2,2019,7,23,6,1
모두 다 쿵따리,2019-07-24,3.4,2019,7,24,7,1
모두 다 쿵따리,2019-07-25,4.1,2019,7,25,8,1
모두 다 쿵따리,2019-07-26,4.1,2019,7,26,9,1
모두 다 쿵따리,2019-07-29,3.6,2019,7,29,10,1
모두 다 쿵따리,2019-07-30,4.2,2019,7,30,11,1
모두 다 쿵따리,2019-07-31,4.0,2019,7,31,12,1
모두 다 쿵따리,2019-08-01,3.6,2019,8,1,13,1
모두 다 쿵따리,2019-08-02,3.8,2019,8,2,14,1
모두 다 쿵따리,2019-08-05,3.6,2019,8,5,15,1
모두 다 쿵따리,2019-08-06,3.6,2019,8,6,16,1
모두 다 쿵따리,2019-08-07,3.7,2019,8,7,17,1
모두 다 쿵따리,2019-08-08,3.7,2019,8,8,18,1
모두 다 쿵따리,2019-08-09,3.7,2019,8,9,19,1
모두 다 쿵따리,2019-08-12,3.3,2019,8,12,20,1
모두 다 쿵따리,2019-08-13,3.6,2019,8,13,21,1
모두 다 쿵따리,2019-08-14,3.4,2019,8,14,22,1
모두 다 쿵따리,2019-08-15,2.9,2019,8,15,23,1
모두 다 쿵따리,2019-08-16,3.3,2019,8,16,24,1
모두 다 쿵따리,2019-08-19,3.2,2019,8,19,25,1
모두 다 쿵따리,2019-08-20,3.6,2019,8,20,26,1
모두 다 쿵따리,2019-08-21,3.5,2019,8,21,27,1
모두 다 쿵따리,2019-08-22,4.1,2019,8,22,28,1
모두 다 쿵따리,2019-08-23,3.3,2019,8,23,29,1
모두 다 쿵따리,2019-08-26,3.5,2019,8,26,30,1
모두 다 쿵따리,2019-08-27,3.6,2019,8,27,31,1
모두 다 쿵따리,2019-08-28,3.7,2019,8,28,32,1
모두 다 쿵따리,2019-08-29,3.9,2019,8,29,33,1
모두 다 쿵따리,2019-08-30,3.7,2019,8,30,34,1
모두 다 쿵따리,2019-09-02,3.6,2019,9,2,35,1
모두 다 쿵따리,2019-09-03,3.7,2019,9,3,36,1
모두 다 쿵따리,2019-09-04,4.3,2019,9,4,37,1
모두 다 쿵따리,2019-09-05,4.1,2019,9,5,38,1
모두 다 쿵따리,2019-09-06,4.2,2019,9,6,39,1
모두 다 쿵따리,2019-09-09,3.9,2019,9,9,40,1
모두 다 쿵따리,2019-09-10,3.9,2019,9,10,41,1
모두 다 쿵따리,2019-09-11,3.5,2019,9,11,42,1
모두 다 쿵따리,2019-09-12,2.5,2019,9,12,43,1
모두 다 쿵따리,2019-09-13,1.6,2019,9,13,44,1
모두 다 쿵따리,2019-09-16,4.2,2019,9,16,45,1
모두 다 쿵따리,2019-09-17,3.9,2019,9,17,46,1
모두 다 쿵따리,2019-09-18,3.8,2019,9,18,47,1
모두 다 쿵따리,2019-09-19,3.3,2019,9,19,48,1
모두 다 쿵따리,2019-09-20,3.8,2019,9,20,49,1
모두 다 쿵따리,2019-09-23,3.6,2019,9,23,50,1
모두 다 쿵따리,2019-09-24,3.7,2019,9,24,51,1
모두 다 쿵따리,2019-09-25,4.0,2019,9,25,52,1
모두 다 쿵따리,2019-09-26,3.9,2019,9,26,53,1
모두 다 쿵따리,2019-09-27,4.4,2019,9,27,54,1
모두 다 쿵따리,2019-09-30,3.9,2019,9,30,55,1
모두 다 쿵따리,2019-10-01,4.3,2019,10,1,56,1
모두 다 쿵따리,2019-10-02,4.5,2019,10,2,57,1
모두 다 쿵따리,2019-10-03,4.5,2019,10,3,58,1
모두 다 쿵따리,2019-10-04,4.5,2019,10,4,59,1
모두 다 쿵따리,2019-10-07,3.9,2019,10,7,60,1
모두 다 쿵따리,2019-10-08,3.7,2019,10,8,61,1
모두 다 쿵따리,2019-10-09,3.7,2019,10,9,62,1
모두 다 쿵따리,2019-10-10,3.8,2019,10,10,63,1
모두 다 쿵따리,2019-10-11,4.4,2019,10,11,64,1
모두 다 쿵따리,2019-10-14,3.8,2019,10,14,65,1
모두 다 쿵따리,2019-10-15,4.0,2019,10,15,66,1
모두 다 쿵따리,2019-10-16,3.8,2019,10,16,67,1
모두 다 쿵따리,2019-10-17,4.3,2019,10,17,68,1
모두 다 쿵따리,2019-10-18,4.3,2019,10,18,69,1
모두 다 쿵따리,2019-10-21,4.1,2019,10,21,70,1
모두 다 쿵따리,2019-10-22,4.4,2019,10,22,71,1
모두 다 쿵따리,2019-10-23,4.2,2019,10,23,72,1
모두 다 쿵따리,2019-10-24,4.6,2019,10,24,73,1
모두 다 쿵따리,2019-10-25,4.3,2019,10,25,74,1
모두 다 쿵따리,2019-10-28,4.6,2019,10,28,75,1
모두 다 쿵따리,2019-10-29,4.6,2019,10,29,76,1
모두 다 쿵따리,2019-10-30,4.4,2019,10,30,77,1
모두 다 쿵따리,2019-10-31,4.8,2019,10,31,78,1
모두 다 쿵따리,2019-11-01,3.8,2019,11,1,79,1
모두 다 쿵따리,2019-11-04,4.1,2019,11,4,80,1
모두 다 쿵따리,2019-11-05,4.1,2019,11,5,81,1
모두 다 쿵따리,2019-11-06,4.5,2019,11,6,82,1
모두 다 쿵따리,2019-11-07,4.4,2019,11,7,83,1
모두 다 쿵따리,2019-11-08,4.7,2019,11,8,84,1
모두 다 쿵따리,2019-11-12,4.4,2019,11,12,85,1
모두 다 쿵따리,2019-11-13,4.9,2019,11,13,86,1
모두 다 쿵따리,2019-11-14,4.7,2019,11,14,87,1
모두 다 쿵따리,2019-11-15,4.3,2019,11,15,88,1
모두 다 쿵따리,2019-11-18,4.3,2019,11,18,89,1
